X,Y,objectid,identifian,nom,adresse,insee,nomcom,dep,multiplex,art_essai,ecrans,cinema_seats,rd,jp,pr,situtheatr
2.26267673535934,48.800430213523015,62,113523,CINEMA JEANNE MOREAU,1 PLACE MAURICE GUNSBOURG,92023,Clamart,92,0,1,1,176,0,1,0,0
2.23926285717868,48.835846409649861,63,66835,CINEMA LANDOWSKI,28 AVENUE ANDRE-MORIZET,92012,Boulogne-Billancourt,92,0,1,1,154,1,1,1,0
2.489904399631678,48.715278998847182,64,469245,CINEMA PARADISO,2 RUE MARC SANGNIER,91691,Yerres,91,0,0,1,214,0,0,0,0
1.987432999964695,48.821091398812868,65,114032,CINEMA PARADISO,1 ALLEE HENRI LANGLOIS,78165,Les Clayes-sous-Bois,78,0,1,2,356,0,1,0,0
2.30903311719594,48.90200383672898,66,115104,CINEMA RUTEBEUF,16  ALLEE LEON-GAMBETTA,92024,Clichy,92,0,1,1,549,0,1,1,1
2.435454348101948,48.849901078977545,67,462304,CINEMA SORANO,16 RUE CHARLES PATHE,94080,Vincennes,94,0,0,1,204,0,0,0,1
2.387680499320315,48.709824399297368,68,27573,CINEMA VENTURA,RUE SAMUEL DESBORDES,91027,Athis-Mons,91,0,1,1,175,0,0,0,0
2.289153899522675,48.732114599301212,69,252134,CINEMASSY,PLACE DE FRANCE,91377,Massy,91,0,1,3,498,1,1,0,0
2.245159090207502,48.711860760122683,70,302485,CINEPAL,18 AVENUE DU 8 MAI 1945,91477,Palaiseau,91,0,1,4,545,0,1,0,0
2.157333941952359,48.434222580592746,71,152884,CINETAMPES,PLACE GEOFFROY SAINT HILAIRE,91223,Étampes,91,0,0,1,146,0,0,0,1
2.094724970574759,48.994545892912811,72,119301,CINEVILLE,5 RUE ARNOULT CRAPOTTE,78172,Conflans-Sainte-Honorine,78,0,1,3,517,0,1,0,0
2.416090599322812,48.869794999332136,73,36013,CIN'HOCHE,6 RUE HOCHE,93006,Bagnolet,93,0,1,2,288,1,1,1,0
2.402628200303096,48.647038598793884,74,338332,CINOCHE-JEANNE MOREAU,ALLEE JEAN WIENER,91521,Ris-Orangis,91,0,1,3,707,1,1,1,0
2.411613977911402,48.653560524678142,75,338335,CINOCHE-JEAN-LOUIS BARRAULT,AVENUE DE LA LIBERATION,91521,Ris-Orangis,91,0,0,1,291,0,0,0,0
2.258702224055428,48.923074216451255,76,117051,L'HELIOS,3 RUE DU GENERAL DE GAULLE,92025,Colombes,92,0,1,4,475,0,1,1,0
2.295293893193091,48.87608692532519,77,9802,CLUB DE L ETOILE,14 RUE TROYON,75117,Paris 17e  Arrondissement,75,0,0,1,161,0,0,0,0
2.602957076739369,48.956937229280094,78,263912,CONCORDE,4 AVENUE DES BOSQUETS,77294,Mitry-Mory,77,0,0,1,210,0,0,0,0
2.211796799648766,49.110060098754126,79,201524,CONTI,PLACE DU PATIS,95313,L'Isle-Adam,95,0,0,5,739,0,0,0,0
2.586431148901463,48.877815469082208,80,108774,COSMOS,22 AVENUE DE LA RESISTANCE,77108,Chelles,77,0,0,2,645,0,0,0,0
2.130939004095483,48.807873558338599,81,449661,CYRANO,7 RUE RAMEAU,78646,Versailles,78,1,0,8,1562,0,0,0,0
2.359440663387213,48.936994271058346,82,381912,ECRAN,14 PASSAGE DE L'ACQUEDUC,93066,Saint-Denis,93,0,1,2,398,1,1,1,0
2.207676590191057,48.930592339597133,83,54692,ECRAN ELUARD,162 RUE MAURICE BERTEAUX,95063,Bezons,95,0,1,2,598,0,1,0,1
2.303070200039915,48.87054303817164,84,55,ELYSEES LINCOLN,14 RUE LINCOLN,75108,Paris 8e  Arrondissement,75,0,1,3,448,1,0,1,0
2.09590280033949,48.871146199477323,85,248192,LE FONTENELLE,10 RUE CARNOT,78372,Marly-le-Roi,78,0,1,2,336,1,1,0,0
2.316473559327944,48.833916626453863,86,483,ENTREPOT,7 RUE FRANCIS DE PRESSENSE,75114,Paris 14e  Arrondissement,75,0,1,3,250,1,1,1,0
2.349679012359715,48.841798556263598,87,8514,EPEE DE BOIS,100 RUE MOUFFETARD,75105,Paris 5e  Arrondissement,75,0,0,2,140,0,0,0,0
2.69962563622609,48.404105978078519,88,162844,ERMITAGE,6 RUE DE FRANCE,77186,Fontainebleau,77,0,1,5,944,1,1,0,0
2.349677623188168,48.836995938039657,89,8661,ESCURIAL,11 BOULEVARD PORT ROYAL,75113,Paris 13e  Arrondissement,75,0,1,2,329,1,1,1,0
2.706096925334908,48.879598960493887,90,211844,ESPACE,5 RUE DELAMBRE,77243,Lagny-sur-Marne,77,0,1,3,492,0,0,0,0
2.312026423205211,48.953270190816298,91,148321,ESPACE CINE,RUE DU GENERAL JULIEN,93031,Épinay-sur-Seine,93,0,0,1,180,0,0,0,0
2.416362545749268,48.735862246270429,92,457983,ESPACE CULTUREL,8 RUE MAURICE TINSEAU,94077,Villeneuve-le-Roi,94,0,0,1,448,0,0,0,1
2.438704407808047,48.927335013630973,93,142752,ESPACE CULTUREL DU PARC,PLACE MAURICE NILES,93029,Drancy,93,0,0,1,329,0,0,0,1
2.429891415706037,48.5636417550174,94,256982,ESPACE CULTUREL J J ROBERT,7 AVENUE DE VILLEROY,91386,Mennecy,91,0,0,1,306,0,0,0,1
2.545944800389684,48.536649499037601,95,384792,ESPACE CULTUREL LES 26 COULEURS,6 RUE PASTEUR,77407,Saint-Fargeau-Ponthierry,77,0,1,1,222,0,0,0,1
2.504505471319465,48.908403088143473,96,305402,ESPACE DES ARTS,PLACE CHARLES DE GAULLE,93057,Les Pavillons-sous-Bois,93,0,1,1,329,0,1,0,1
2.333023785866167,49.029983480504072,97,140521,ESPACE ERMITAGE,ALLEE SAINTE THERESE,95199,Domont,95,0,0,1,282,0,0,0,0
2.482207469822949,48.87319940385408,98,343762,ESPACE GEORGES SIMENON,PLACE CARNOT,93064,Rosny-sous-Bois,93,0,0,1,229,0,0,0,1
2.540129164672944,48.76209991021549,99,370073,ESPACE JEAN-MARIE POIRIER,ESPLANADE DU 18 JUIN 1940,94071,Sucy-en-Brie,94,0,0,1,205,0,0,0,0
1.964201665508595,48.989751145565705,100,448802,ESPACE MAURICE BEJART,3 BLVD ANDRE MALRAUX,78642,Verneuil-sur-Seine,78,0,0,1,312,0,0,0,1
2.578168934896383,48.805383008590084,101,314451,ESPACE PAUL VALERY,72 AVENUE ARDOUIN,94059,Le Plessis-Trévise,94,0,0,1,340,0,0,0,1
2.567723902459842,48.602035718636223,102,356431,ESPACE PREVERT,PLACE MIROIR D'EAU,77445,Savigny-le-Temple,77,0,1,1,390,0,0,0,1
2.496243022507942,48.940590636690274,103,30164,ESPACE PREVERT,134 RUE ANATOLE FRANCE,93005,Aulnay-sous-Bois,93,0,1,2,789,0,1,0,1
2.344147749099912,48.853439343216436,104,8361,ESPACE SAINT MICHEL,7 PLACE SAINT MICHEL,75105,Paris 5e  Arrondissement,75,0,1,2,210,1,0,0,0
2.408971903721481,48.8777610936529,105,9950,ETOILE LILAS,PLACE DU MAQUIS DU VERCORS,75120,Paris 20e  Arrondissement,75,0,0,7,1480,0,0,0,0
2.501966300102338,48.754122598684809,106,60942,FORUM,PLACE DU FORUM,94004,Boissy-Saint-Léger,94,0,0,1,114,0,0,0,1
2.307004975901788,48.970867480090988,107,147071,FRANCAIS,38 RUE DU GENERAL DE GAULLE,95210,Enghien-les-Bains,95,0,0,5,1263,0,0,0,0
2.314880887580349,48.703312844115793,108,111583,FRANCOIS TRUFFAUT,2 RUE DE L'ECOLE,91161,Chilly-Mazarin,91,0,1,2,409,1,1,1,0
1.911139099677239,48.993878498947609,109,283043,FREDERIC DARD,77 RUE PAUL DOUMER,78440,Les Mureaux,78,0,1,2,360,0,1,0,0
2.36311986775133,48.925363589475985,110,381941,GAUMONT,8 RUE DU MONDIAL 1998,93066,Saint-Denis,93,1,0,9,1513,0,0,0,0
2.276180999992929,48.830730198765636,111,7491,GAUMONT AQUABOULEVARD,8 RUE DU COLONEL PIERRE AVIA,75115,Paris 15e  Arrondissement,75,1,0,14,2583,0,0,0,0
2.546252499853135,48.615772299248796,112,226040,GAUMONT CARRE SENART,3 ALLEE DU PREAMBULE,77251,Lieusaint,77,1,0,16,3566,0,0,0,0
2.306687570619811,48.870093688692471,113,52,GAUMONT CHAMPS ELYSEES AMBASSADE,50 AVENUE DES CHAMPS ELYSEES,75108,Paris 8e  Arrondissement,75,0,0,7,1568,0,0,0,0
2.307698191471116,48.869754189979673,114,54,GAUMONT CHAMPS ELYSEES MARIGNAN,27 AVENUE DES CHAMPS ELYSEES,75108,Paris 8e  Arrondissement,75,0,0,6,1701,0,0,0,0
2.783158800509758,48.868979799221833,115,110351,GAUMONT DISNEY VILLAGE,1 ESPLANADE FRANCOIS TRUFFAUT,77111,Chessy,77,1,0,15,3923,0,0,0,0
2.333800193530893,48.871112915222277,116,214,GAUMONT OPERA CAPUCINES,2 BOULEVARD DES CAPUCINES,75109,Paris 9e  Arrondissement,75,0,0,7,2169,0,0,0,0
2.334357153882979,48.871212524806005,117,202,GAUMONT OPERA FRANCAIS,38 BOULEVARD DES ITALIENS,75109,Paris 9e  Arrondissement,75,0,0,5,994,0,0,0,0
2.334525881722564,48.870671953473078,118,321,GAUMONT OPERA PREMIER,32 RUE LOUIS LEGRAND,75102,Paris 2e  Arrondissement,75,0,0,6,1138,0,0,0,0
2.324521851890607,48.843078329934166,119,481,GAUMONT PARNASSE,3 RUE D'ODESSA,75114,Paris 14e  Arrondissement,75,1,0,15,2876,0,0,0,0
2.298178496349331,48.872781702751212,120,12,GEORGE V,146 AVENUE DES CHAMPS ELYSEES,75108,Paris 8e  Arrondissement,75,1,0,11,1666,0,0,0,0
2.485960219322176,48.774200741566219,121,62121,GERARD PHILIPE,2 RUE PABLO NERUDA,94011,Bonneuil-sur-Marne,94,0,0,1,245,0,0,0,1
2.347904674944,48.870681475034374,122,311,GRAND REX,1 BOULEVARD POISSONNIERE,75102,Paris 2e  Arrondissement,75,0,0,7,4274,0,0,0,0
1.948573899784973,48.767038499489082,123,146371,GRENOUILLE,CENTRE COMMERCIAL DES 7 MARES,78208,Élancourt,78,0,1,3,348,0,1,0,0
3.091111099795381,48.809539999475554,124,123373,HEMISPHERE THEATER,23 RUE MARCEL CLAVIER,77131,Coulommiers,77,0,1,4,568,0,1,0,0
2.029617776096463,48.770522661901097,125,273071,JACQUES BREL,RUE DE LA MARE AUX CARATS,78423,Montigny-le-Bretonneux,78,0,0,1,274,0,0,0,0
2.40053369683941,48.970911017246607,126,173332,JACQUES BREL,ROND POINT DE LA DAME BLANCHE,95268,Garges-lès-Gonesse,95,0,1,1,225,0,0,0,0
2.570277293725315,48.941167606117993,127,433972,JACQUES TATI,29 BIS AVENUE CHARLES DE GAULLE,93073,Tremblay-en-France,93,0,1,3,524,1,1,1,0
2.303977652267289,48.608547246033588,128,73423,JEAN COCTEAU,3 RUE ANATOLE FRANCE,91103,Brétigny-sur-Orge,91,0,1,2,370,1,1,1,0
2.803025093106003,48.399272093358,129,96533,JEAN GABIN,RUE PIERRE DE COUBERTIN,77079,Champagne-sur-Seine,77,0,0,1,168,0,0,0,0
2.248203902260471,48.94308295673661,130,23301,JEAN GABIN,3 TER RUE DE L'ABBE FLEURY,95018,Argenteuil,95,0,0,1,128,0,0,0,0
2.269556883790706,48.915397836857416,131,59604,JEAN RENOIR,RUE DU GENERAL LECLERC,92009,Bois-Colombes,92,0,0,1,300,0,0,0,0
2.330691757204676,48.801387151939622,132,22634,JEAN VILAR,1 RUE PAUL SIGNAC,94003,Arcueil,94,0,1,2,328,1,1,1,1
1.874923899392967,48.855685456209329,133,54292,LA BARBACANE,PLACE DU 8 MAI 1945,78062,Beynes,78,0,0,1,292,0,0,0,1
2.370617148811955,48.853086856430643,134,5841,LA BASTILLE,5 RUE DU FAUBOURG SAINT ANTOINE,75111,Paris 11e  Arrondissement,75,0,0,3,483,0,0,0,0
3.013421888141907,48.55506720277647,135,284362,LA BERGERIE,COUR EMILE ZOLA,77327,Nangis,77,0,1,1,132,0,1,1,1
2.352519271655128,48.8410827805452,136,8522,LA CLEF,34 RUE DAUBENTON,75105,Paris 5e  Arrondissement,75,0,1,2,188,1,0,0,0
2.565117700105948,48.659507699511892,137,117921,LA COUPOLE,RUE JEAN FRANCOIS MILLET,77122,Combs-la-Ville,77,0,0,1,236,0,0,0,1
2.510529541001228,48.873065854305878,138,288024,LA FAUVETTE,21 AVENUE DANIEL PERDRIGE,93049,Neuilly-Plaisance,93,0,1,1,146,0,1,0,0
2.624164276667843,48.844638686449386,139,292341,LA FERME DU BUISSON,ALLEE DE LA FERME,77337,Noisiel,77,0,1,1,221,1,1,1,1
2.386441400286573,48.895364899214613,140,4571,LA GEODE,26 AVENUE CORENTIN CARIOU,75119,Paris 19e  Arrondissement,75,0,0,1,400,0,0,0,0
2.649333612200917,48.793107024242921,141,341321,LA GRANGE,FERME DE L'AYAU,77390,Roissy-en-Brie,77,0,0,1,192,0,0,0,0
2.689811078243711,48.528407596384547,142,444791,LA GRANGE,RUE AMBROISE PRO,77487,Vaux-le-Pénil,77,0,0,1,285,0,0,0,1
2.466912251837281,48.777664519126304,143,128535,LA LUCARNE MJC,100 RUE JULIETTE SAVAR,94028,Créteil,94,0,1,1,92,0,1,0,0
2.316363360690263,48.851772003639077,144,881,LA PAGODE,57 BIS RUE DE BABYLONE,75107,Paris 7e  Arrondissement,75,0,0,2,392,0,0,0,0
2.335299952228378,48.795760142439761,145,81101,LA PLEIADE,12 AVENUE COUSIN DE MERICOURT,94016,Cachan,94,0,1,3,802,0,0,0,0
2.590061833689643,48.628543530676254,146,264672,LA ROTONDE,PLACE DU 14 JUILLET,77296,Moissy-Cramayel,77,0,0,1,349,0,0,0,1
2.339090772250455,48.78000555998721,147,193442,LA TOURNELLE,14 RUE DISPAN,94038,L'Haÿ-les-Roses,94,0,1,1,274,0,1,0,0
2.284099403347505,48.906282046443806,148,26662,L'ALCAZAR,1 RUE DE LA STATION,92004,Asnières-sur-Seine,92,0,1,4,646,1,1,1,0
2.02080659890881,49.030528479394256,149,444330,L'ANTARES,1 PLACE DU CŒUR BATTANT,95637,Vauréal,95,0,0,2,217,0,0,0,1
2.354836342210491,48.870408765486452,150,1392,L'ARCHIPEL,17 BOULEVARD DE STRASBOURG,75110,Paris 10e  Arrondissement,75,0,1,2,204,1,1,1,0
2.330522663501543,48.850945514611006,151,8291,L'ARLEQUIN PANORAMA,76 RUE DE RENNES,75106,Paris 6e  Arrondissement,75,0,1,3,595,1,0,1,0
2.146909863946135,48.946331203894012,152,242003,L'ATALANTE,48 RUE DU PRIEURE,78358,Maisons-Laffitte,78,0,1,1,163,0,0,0,0
2.353528306047052,48.858706630888847,153,1791,LUMINOR HOTEL DE VILLE,20 RUE DU TEMPLE,75104,Paris 4e  Arrondissement,75,0,1,2,238,1,1,1,0
2.192579448973358,48.813094213083446,154,108192,L'ATRIUM,3 PARVIS ROBERT SCHUMAN,92022,Chaville,92,0,0,1,643,0,0,0,1
2.552513297962413,48.848821402178253,155,292377,LE BIJOU,4 PLACE DE LA LIBERATION,93051,Noisy-le-Grand,93,0,1,3,416,1,1,1,0
2.355599906289019,48.871721417103053,156,1393,LE BRADY,39 BOULEVARD DE STRASBOURG,75110,Paris 10e  Arrondissement,75,0,1,2,139,1,1,1,0
2.228830257173198,48.870330570786145,157,370411,LE CAPITOLE,3 RUE LEDRU ROLLIN,92073,Suresnes,92,0,1,4,644,0,1,0,0
2.542288425649303,48.826071399869342,158,461663,LE CASINO,13 RUE GUILLAUME BUDE,94079,Villiers-sur-Marne,94,0,1,1,220,0,0,0,0
2.134118469740629,48.701661901535964,159,177201,LE CENTRAL,SQUARE DE LA MAIRIE,91272,Gif-sur-Yvette,91,0,1,1,155,0,0,0,0
2.236730999446831,48.884437599221691,160,327961,LE CENTRAL,136 RUE DE LA REPUBLIQUE,92062,Puteaux,92,0,0,2,480,0,0,0,0
2.343267769304694,48.850053837637965,161,8422,LE CHAMPO,51 RUE DES ECOLES,75105,Paris 5e  Arrondissement,75,0,1,2,236,0,0,1,0
2.424944963212996,48.932379510128023,162,68114,LE CINEMA,10 AVENUE FRANCIS DE PRESSENSE,93013,Le Bourget,93,0,0,1,83,0,0,0,0
2.327045640497698,48.884333962619003,163,3211,LE CINEMA DES CINEASTES,7 AVENUE DE CLICHY,75117,Paris 17e  Arrondissement,75,0,1,3,478,1,1,1,0
2.342250480621299,48.847515656122859,164,8391,LE CINEMA DU PANTHEON,13 RUE VICTOR COUSIN,75105,Paris 5e  Arrondissement,75,0,1,1,200,1,0,0,0
2.270318877971261,48.75360279201535,165,449542,LE COLOMBIER,VOIE DE L'AULNE,91645,Verrières-le-Buisson,91,0,0,1,378,0,0,0,1
1.93694430052416,48.572459299303368,166,374021,LE CRATERE,RUE JEAN MOULIN,78537,Saint-Arnoult-en-Yvelines,78,0,1,1,439,0,0,0,0
2.46115096754511,48.703800561479355,167,272392,LE CYRANO,114 AVENUE DE LA REPUBLIQUE,91421,Montgeron,91,0,1,1,329,1,1,1,0
2.348904271028235,48.848517063476542,168,8374,LE DESPERADO,23 RUE DES ECOLES,75105,Paris 5e  Arrondissement,75,0,1,2,200,0,0,1,0
2.249288328311891,48.944092461493767,169,23323,LE FIGUIER BLANC,RUE GREGOIRE COLLAS,95018,Argenteuil,95,0,1,3,826,1,1,1,1
2.352170925725167,48.847622846990546,170,8531,LE GRAND ACTION,5 RUE DES ECOLES,75105,Paris 5e  Arrondissement,75,0,1,2,346,0,0,1,0
2.467635911550572,48.8527978971034,171,164112,LE KOSMOS,76 RUE DES MOULINS,94033,Fontenay-sous-Bois,94,0,1,1,182,1,1,1,0
2.485864949322026,48.798375202146374,172,404603,LE LIDO,70 AVENUE DE LA REPUBLIQUE,94068,Saint-Maur-des-Fossés,94,0,1,1,425,0,1,1,0
2.157502549852397,48.837818543445778,173,443601,LE NORMANDY,72 BOULEVARD DE LA REPUBLIQUE,92076,Vaucresson,92,0,1,2,295,0,0,0,0
2.317289510626416,48.651043493019827,174,386864,LE PERRAY,44 AVENUE GABRIEL PERI,91549,Sainte-Geneviève-des-Bois,91,0,0,4,728,0,0,0,0
3.237407273166035,48.415419809095582,175,71901,LE RENAISSANCE,16 RUE DE L'EGLISE,77051,Bray-sur-Seine,77,0,1,1,105,0,0,0,0
3.301325133986834,48.558439053649813,176,326550,LE REXY,1 RUE GRANDE PUTTE MUCE,77379,Provins,77,0,1,4,570,0,1,1,0
2.289609448684916,48.791531805510282,177,163962,LE SCARRON,8 AVENUE. JEANNE ET MAURICE DOLIVET,92032,Fontenay-aux-Roses,92,0,1,1,198,0,0,0,1
2.44072921506107,48.883832584077062,178,341652,LE TRIANON,1 RUE ETIENNE DOLET,93063,Romainville,93,0,1,1,436,0,1,1,0
2.286228327566898,48.821962565622684,179,442002,LE VANVES,12 RUE SADI CARNOT,92075,Vanves,92,0,1,1,192,0,0,0,1
2.268158474134578,48.885402250605651,180,288151,LE VILLAGE,4 RUE DE CHEZY,92051,Neuilly-sur-Seine,92,0,0,2,500,0,0,0,1
1.838895659186909,48.908489752742376,181,252712,LES 2 SCENES,PLACE HENRI DUNANT,78380,Maule,78,0,1,1,102,0,1,0,0
2.514917513947708,48.793346755157351,182,404612,LES 4 DELTA,81 BIS AVENUE DU BAC,94068,Saint-Maur-des-Fossés,94,0,0,4,1001,0,0,0,0
2.607310451952403,48.696697954872569,183,74662,LES 4 VENTS,80 RUE DU GENERAL LECLERC,77053,Brie-Comte-Robert,77,0,1,1,168,0,1,0,0
2.195836371097433,48.892607025316252,184,284490,LES LUMIERES,49 RUE MAURICE THOREZ,92050,Nanterre,92,0,1,4,660,1,1,1,0
2.286337399931255,48.967441398809356,185,390452,LES TOILES OLYMPIC,PLACE FRANCOIS TRUFFAUT,95555,Saint-Gratien,95,0,1,3,487,1,1,1,0
2.216359482800593,48.852335194174898,186,379671,LES TROIS PIERROTS,6 RUE DU MONT VALERIEN,92064,Saint-Cloud,92,0,1,2,466,0,0,0,1
2.632367471490737,48.874133367808774,187,439271,LES VARIETES,72 RUE DE CHELLES,77479,Vaires-sur-Marne,77,0,0,1,311,0,0,0,0
2.065400099941504,48.799897098979613,188,381152,LES YEUX D'ELSA,11 BIS AVENUE JEAN JAURES,78545,Saint-Cyr-l'École,78,0,1,1,168,0,1,1,0
2.391863486145265,48.927257536504811,189,125135,L'ETOILE,1 ALLEE DU PROGRES,93027,La Courneuve,93,0,1,1,195,1,1,1,0
2.457262359425914,48.941746901376206,190,57582,LOUIS DAQUIN,76 RUE VICTOR HUGO,93007,Le Blanc-Mesnil,93,0,0,3,447,0,0,0,0
2.156271350956685,48.886942313554172,191,106262,LOUIS JOUVET,3 PLACE MAURICE BERTEAUX,78146,Chatou,78,0,0,1,419,0,0,0,0
2.33033009426806,48.844191138594368,192,814,LUCERNAIRE FORUM,53 RUE NOTRE DAME DES CHAMPS,75106,Paris 6e  Arrondissement,75,0,1,3,148,1,0,0,0
2.340680447494247,48.848393782399071,193,741,LUXEMBOURG,67 RUE MONSIEUR LE PRINCE,75106,Paris 6e  Arrondissement,75,0,1,3,334,1,0,1,0
2.389267622325987,48.813662643850279,194,202551,LUXY,77 AVENUE GEORGES GOSNAT,94041,Ivry-sur-Seine,94,0,1,2,507,1,1,1,0
2.294729764900081,48.875558387813669,195,2543,MAC MAHON,5 AVENUE MAC MAHON,75117,Paris 17e  Arrondissement,75,0,1,1,137,0,0,1,0
2.448797600230119,48.90572139944085,196,59031,MAGIC,RUE DU CHEMIN VERT,93008,Bobigny,93,0,1,2,443,1,1,1,0
2.883025675478285,48.959439418359722,197,254781,MAJESTIC,11 PLACE HENRI IV,77284,Meaux,77,0,0,7,1304,0,0,0,0
2.382490768790649,48.854416807470194,198,5852,MAJESTIC BASTILLE,4 BOULEVARD RICHARD LENOIR,75111,Paris 11e  Arrondissement,75,0,1,2,356,1,1,1,0
2.282313806650345,48.858180205045478,199,2251,MAJESTIC PASSY,18 RUE DE PASSY,75116,Paris 16e  Arrondissement,75,0,0,3,637,0,0,0,0
2.303841842048722,48.822087990029452,200,242422,MARCEL PAGNOL,47 AVENUE PIERRE LAROUSSE,92046,Malakoff,92,0,1,1,198,0,1,0,0
2.344822572693452,48.871197952978264,201,301,MAX LINDER,24 BOULEVARD POISSONNIERE,75109,Paris 9e  Arrondissement,75,0,0,1,591,0,0,0,0
2.654901800590283,48.841037799405811,202,429132,MEGA CGR,CENTRE COMMERCIAL BAY 1 - PROMENADE DU 7EME ART,77468,Torcy,77,1,0,16,2974,0,0,0,0
1.710784553450281,48.988882723659543,203,244700,MEGA CGR,PLACE HENRI DUNANT,78361,Mantes-la-Jolie,78,1,0,9,2081,0,0,0,0
2.428823000594143,48.629541998799134,204,154488,MEGA CGR,CENTRE COMMERCIAL EVRY 2,91228,Évry,91,1,0,10,2052,0,0,0,0
2.302100971869616,48.957938513463397,205,148324,MEGA CGR,5 AVENUE JOFFRE,93031,Épinay-sur-Seine,93,1,0,12,2565,0,0,0,0
2.32081308927479,48.930697901031309,206,575001,MEGARAMA,44 AVENUE DE LA LONGUE BERTRANE,92078,Villeneuve-la-Garenne,92,1,0,18,3728,0,0,0,0
2.32765443219415,48.810240873736127,207,22636,MEGARAMA,8 AVENUE DU PRESIDENT SALVADOR ALLENDE,94003,Arcueil,94,0,0,6,781,0,0,0,0
